"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"41","Alternative Succession","14940_41_50_51",0.012298,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",11,0.419608,201,0.6,2.471898
"42","Insect or Disease","13651_40_41_50",0.020707,"Boreal White Spruce-Fir-Hardwood Forest - Inland",9,0.447059,413,1.2,8.551991
"43","Insect or Disease","13652_41",0.0148872,"Boreal White Spruce-Fir-Hardwood Forest - Coastal",14,0.27451,12,0,0.1786464
"44","Insect or Disease","13653_41",0.0147298,"Boreal White Spruce-Fir-Hardwood Forest - Aspen-Birch",15,0.568627,6,0,0.0883788
"45","Insect or Disease","13950_41_42_43_49_52",0.0002146,"North-Central Oak Barrens",16,0.690196,12,0,0.0025752
"46","Insect or Disease","14072_41_50_51",0.0010162,"Laurentian Pine-Oak Barrens - Jack Pine",2,0.392157,8451,24.6,8.5879062
"47","Insect or Disease","14770_40_41_50_51",0.0016394,"Boreal Acidic Peatland Systems",4,0.541176,1744,5.1,2.8591136
"48","Mixed Fire","13100_41_62",0.017709,"North-Central Interior Dry-Mesic Oak Forest and Woodland",7,0.870588,762,2.2,13.494258
"49","Mixed Fire","13651_40_41_50",0.0006828,"Boreal White Spruce-Fir-Hardwood Forest - Inland",9,0.447059,413,1.2,0.2819964
"50","Mixed Fire","13652_41",0.0008962,"Boreal White Spruce-Fir-Hardwood Forest - Coastal",14,0.27451,12,0,0.0107544
"51","Mixed Fire","13653_41",0.0041366,"Boreal White Spruce-Fir-Hardwood Forest - Aspen-Birch",15,0.568627,6,0,0.0248196
"52","Mixed Fire","13950_41_42_43_49_52",0.004018,"North-Central Oak Barrens",16,0.690196,12,0,0.048216
"53","Mixed Fire","14071_41_50_51",0.0133642,"Laurentian Pine-Oak Barrens",12,0,66,0.2,0.8820372
